Bitcoin,Ethereum,Cardano,Dogecoin,Ripple,Dai,Plkadot,Polygon,Solana,Binancecoin
12823.689453125,392.1899719238281,0.10618700087070465,0.002630000002682209,0.2516149878501892,1.0080749988555908,4.141119956970215,0.01638299971818924,1.8903779983520508,29.772354125976562
12965.8916015625,413.7729797363281,0.11057200282812119,0.0026549999602138996,0.25680699944496155,1.008213996887207,4.26894998550415,0.017403999343514442,1.9556529521942139,30.658191680908203
12931.5390625,409.7666931152344,0.10808300226926804,0.0026469998992979527,0.2548789978027344,1.008545994758606,4.266849994659424,0.01703999936580658,1.960034966468811,30.633960723876953
13108.0625,412.4576110839844,0.10807500034570694,0.0026459998916834593,0.2564310133457184,0.9995319843292236,4.355343818664551,0.0176829993724823,1.9118280410766602,30.588821411132812
13031.173828125,406.2177734375,0.10635100305080414,0.002652999944984913,0.25321298837661743,0.9968780279159546,4.335230827331543,0.01716499961912632,1.7874590158462524,30.107540130615234
13075.248046875,393.8883056640625,0.10309699922800064,0.002678999910131097,0.2486879974603653,1.0065439939498901,4.727015972137451,0.016561999917030334,1.6854660511016846,31.154560089111328
13654.21875,403.9970397949219,0.10282699763774872,0.00267699989490211,0.2528989911079407,1.0050220489501953,4.6839518547058105,0.015799999237060547,1.7102320194244385,31.638721466064453
13271.28515625,388.6507568359375,0.0989769995212555,0.0025949999690055847,0.24586500227451324,1.0094050168991089,4.3650970458984375,0.015085999853909016,1.4900530576705933,30.363506317138672
13437.8828125,386.7301025390625,0.09537599980831146,0.002581000095233321,0.24229499697685242,1.011680006980896,4.053345203399658,0.013876999728381634,1.4289360046386719,29.842477798461914
13546.5224609375,382.8199768066406,0.0933689996600151,0.002597999991849065,0.23918400704860687,1.0073280334472656,4.088112831115723,0.013910000212490559,1.4413360357284546,28.508411407470703
13780.9951171875,386.59033203125,0.09305600076913834,0.0025760000571608543,0.23974399268627167,1.0061160326004028,4.18176794052124,0.013721000403165817,1.5406999588012695,28.431215286254883
13737.109375,396.3581848144531,0.09819699823856354,0.0025820001028478146,0.23979699611663818,0.9991899728775024,4.22561502456665,0.014107000082731247,1.5998400449752808,28.461565017700195
13550.4892578125,383.15673828125,0.0921429991722107,0.002517000073567033,0.23542100191116333,0.9986559748649597,4.030231952667236,0.013687999919056892,1.474071979522705,27.883930206298828
13950.30078125,387.6021728515625,0.09343399852514267,0.0025279999244958162,0.23950999975204468,1.0085619688034058,4.025467872619629,0.01271700020879507,1.4122339487075806,26.8570499420166
14133.70703125,402.1419982910156,0.09536900371313095,0.002532999962568283,0.2377929985523224,1.0084840059280396,4.098083019256592,0.012250999920070171,1.3922549486160278,26.931514739990234
15579.8486328125,414.0673522949219,0.09699399769306183,0.002616999903693795,0.2457759976387024,1.0074180364608765,4.235195159912109,0.013477000407874584,1.4052180051803589,27.675859451293945
15565.880859375,454.71929931640625,0.10910499840974808,0.0027600000612437725,0.25844499468803406,1.008213996887207,4.579651832580566,0.015509000048041344,1.9137400388717651,29.01799964904785
14833.75390625,435.713134765625,0.10137899965047836,0.0026710000820457935,0.24958199262619019,1.008937954902649,4.241960048675537,0.014392999932169914,2.031964063644409,27.738094329833984
15479.5673828125,453.5547790527344,0.10662099719047546,0.002710999920964241,0.2539390027523041,1.0086129903793335,4.372093200683594,0.015735000371932983,2.1565980911254883,28.305116653442383
15332.3154296875,444.1630554199219,0.10532499849796295,0.0026700000744313,0.25074800848960876,1.007248044013977,4.346766948699951,0.015634000301361084,2.0286519527435303,28.018020629882812
15290.90234375,449.67962646484375,0.10580500215291977,0.002753000007942319,0.25391098856925964,1.006505012512207,4.415016174316406,0.0173140000551939,2.2479870319366455,28.193342208862305
15701.33984375,462.9605407714844,0.10596500337123871,0.002768999896943569,0.2562589943408966,1.0074889659881592,4.457201957702637,0.016603000462055206,2.0021250247955322,27.956178665161133
16276.34375,461.0052795410156,0.10452499985694885,0.002778999973088503,0.25490298867225647,1.0052640438079834,4.399240016937256,0.015860000625252724,1.8991379737854004,27.61480712890625
16317.80859375,474.6264343261719,0.10639099776744843,0.0028210000600665808,0.265190988779068,1.0047160387039185,4.5401201248168945,0.016916999593377113,2.020792007446289,28.182172775268555
16068.138671875,460.14984130859375,0.10420200228691101,0.0027729999274015427,0.268341988325119,1.0030790567398071,4.4656219482421875,0.01675100065767765,1.9170160293579102,27.936201095581055
15955.587890625,447.55908203125,0.10053099691867828,0.0027749999426305294,0.2696419954299927,1.002197027206421,4.379988193511963,0.016460999846458435,2.04323410987854,27.621030807495117
16716.111328125,459.9403076171875,0.10400799661874771,0.0028860000893473625,0.2855199873447418,1.0016260147094727,4.485499858856201,0.016610000282526016,2.255354881286621,28.064109802246094
17645.40625,480.3600769042969,0.1096000000834465,0.0029360000044107437,0.30240800976753235,1.0027650594711304,4.844666004180908,0.017694000154733658,2.202181100845337,28.530580520629883
17804.005859375,479.48406982421875,0.10640300065279007,0.0029090000316500664,0.29422199726104736,0.9996470212936401,4.679663181304932,0.017092999070882797,2.1150290966033936,28.076162338256836
17817.08984375,471.63043212890625,0.10586600005626678,0.002911000046879053,0.30376601219177246,1.0014619827270508,4.756765842437744,0.017271999269723892,2.0767691135406494,28.094104766845703
18621.314453125,509.74456787109375,0.11822599917650223,0.002983999904245138,0.32806798815727234,1.0030900239944458,5.233436107635498,0.017869999632239342,2.0953919887542725,28.891996383666992
18642.232421875,549.4866333007812,0.1329450011253357,0.0035069999285042286,0.4583440124988556,1.0026450157165527,5.7519211769104,0.01975799910724163,2.382205009460449,30.39129066467285
18370.001953125,558.068115234375,0.14475999772548676,0.0033289999701082706,0.44369998574256897,1.0015209913253784,5.481853008270264,0.019036000594496727,2.1448450088500977,29.925071716308594
18364.12109375,608.4540405273438,0.15351000428199768,0.003648000070825219,0.6139799952507019,1.0023629665374756,5.9069318771362305,0.02116299979388714,2.276376962661743,30.965368270874023
19107.46484375,603.8977661132812,0.1663230061531067,0.0042039998807013035,0.6921030282974243,1.001067042350769,5.729445934295654,0.021663999184966087,2.2679669857025146,33.80315017700195
18732.12109375,570.6866455078125,0.1551620066165924,0.0037269999738782644,0.6354830265045166,1.0012389421463013,5.3098602294921875,0.02129499986767769,2.270034074783325,31.342960357666016
17150.623046875,518.8011474609375,0.13828100264072418,0.0032500000670552254,0.5330190062522888,1.0044349431991577,4.804576873779297,0.0177800003439188,1.9030369520187378,28.20491600036621
17108.40234375,517.4937133789062,0.1410280019044876,0.003275000024586916,0.5592679977416992,1.0026979446411133,4.782790184020996,0.017704999074339867,1.8579490184783936,28.475187301635742
17717.4140625,538.2297973632812,0.16479100286960602,0.0034050000831484795,0.6256219744682312,1.0023620128631592,4.900475978851318,0.01875000074505806,1.8889349699020386,29.143911361694336
18177.484375,575.758056640625,0.16663900017738342,0.003447999944910407,0.6062459945678711,1.0039089918136597,5.190351963043213,0.018856000155210495,1.915155053138733,30.117603302001953
19625.8359375,614.842529296875,0.1713079959154129,0.0035510000307112932,0.6643369793891907,1.0064469575881958,5.376430034637451,0.01956300064921379,1.9668910503387451,31.392786026000977
18802.998046875,587.3241577148438,0.15598300099372864,0.003335000015795231,0.6129230260848999,1.004681944847107,5.09356689453125,0.01872199960052967,1.976307988166809,30.10830307006836
19201.091796875,598.3523559570312,0.1585569977760315,0.0033740000799298286,0.6298930048942566,1.0037460327148438,5.4641571044921875,0.01933399960398674,2.115401029586792,30.297361373901367
19445.3984375,616.708740234375,0.16421200335025787,0.0034280000254511833,0.6314830183982849,1.0036649703979492,5.410368919372559,0.020805999636650085,2.1003708839416504,30.704429626464844
18699.765625,569.3541870117188,0.14824099838733673,0.00329799996688962,0.5572620034217834,1.0036050081253052,5.032713890075684,0.018871000036597252,1.8559529781341553,29.072208404541016
19154.23046875,596.595458984375,0.1596679985523224,0.0033970000222325325,0.5844209790229797,1.0044490098953247,5.188902854919434,0.01973400078713894,1.9787739515304565,29.729488372802734
19345.12109375,601.9089965820312,0.1588670015335083,0.003387999953702092,0.6198509931564331,1.005149006843567,5.135868072509766,0.019571999087929726,1.8542490005493164,29.540803909301758
19191.630859375,591.8433837890625,0.1541299968957901,0.0033420000690966845,0.6089339852333069,1.0045130252838135,5.060319900512695,0.019199000671505928,1.8311729431152344,29.378135681152344
18321.14453125,554.8277587890625,0.1409280002117157,0.0031789999920874834,0.5588359832763672,1.0049209594726562,4.733346939086914,0.017604999244213104,1.6653519868850708,27.636306762695312
18553.916015625,573.4791259765625,0.1481650024652481,0.0031580000650137663,0.5835899710655212,1.00422203540802,4.861896991729736,0.01809299923479557,1.6623040437698364,28.129304885864258
18264.9921875,559.6785278320312,0.14199399948120117,0.0031049998942762613,0.572953999042511,1.0041199922561646,4.797595977783203,0.017771000042557716,1.5741510391235352,27.696189880371094
18058.904296875,545.79736328125,0.13944900035858154,0.0030789999291300774,0.5464829802513123,1.0028879642486572,4.621051788330078,0.017497999593615532,1.4445849657058716,27.361003875732422
18803.65625,568.5673217773438,0.14445999264717102,0.003163000103086233,0.506401002407074,1.0023000240325928,4.740454196929932,0.017868999391794205,1.4909119606018066,28.164451599121094
19142.3828125,589.6632080078125,0.15396399796009064,0.0032560001127421856,0.51146399974823,1.0021790266036987,4.891211986541748,0.018099000677466393,1.5654560327529907,29.10169219970703
19246.64453125,586.0111694335938,0.15799200534820557,0.0032309999223798513,0.49771198630332947,1.0015710592269897,4.8980817794799805,0.018384000286459923,1.5916459560394287,30.029577255249023
19417.076171875,589.3555908203125,0.15430499613285065,0.0032059999648481607,0.46970999240875244,1.001574993133545,5.249607086181641,0.019488999620079994,1.7606710195541382,29.547283172607422
21310.59765625,636.1818237304688,0.1675889939069748,0.003415999934077263,0.5686280131340027,1.0017850399017334,5.35931396484375,0.019433999434113503,1.7835979461669922,30.49019432067871
22805.162109375,642.8689575195312,0.16348299384117126,0.0037299999967217445,0.5766770243644714,1.0020910501480103,5.343967914581299,0.01895800046622753,1.6786340475082397,30.184133529663086
23137.9609375,654.8119506835938,0.16498799622058868,0.0038580000400543213,0.5842800140380859,1.002100944519043,5.367640972137451,0.02059900015592575,1.698799967765808,30.9383602142334
23869.83203125,659.2979125976562,0.1647139936685562,0.003926999866962433,0.5791630148887634,1.0018160343170166,5.338944911956787,0.019982000812888145,1.6686509847640991,33.296356201171875
23477.294921875,638.2908325195312,0.1619880050420761,0.004625000059604645,0.5560579895973206,1.0007580518722534,5.188476085662842,0.019220000132918358,1.5635759830474854,34.16029739379883
22803.08203125,609.81787109375,0.15265600383281708,0.004786999896168709,0.5169439911842346,1.0005769729614258,4.890545845031738,0.018154999241232872,1.5419150590896606,32.269527435302734
23783.029296875,634.8541870117188,0.15617899596691132,0.0045079998672008514,0.4484480023384094,1.0008009672164917,5.154829978942871,0.01864599995315075,1.4902859926223755,33.482948303222656
23241.345703125,583.714599609375,0.13639399409294128,0.003768000053241849,0.25860199332237244,1.0025999546051025,4.710612773895264,0.015204000286757946,1.2056920528411865,31.097898483276367
23735.94921875,611.607177734375,0.15288299322128296,0.004569999873638153,0.33781901001930237,1.0027920007705688,5.128820896148682,0.01646300032734871,1.3624080419540405,32.50059127807617
24664.791015625,626.4107055664062,0.15756399929523468,0.0045819999650120735,0.3180910050868988,1.003095030784607,5.214210033416748,0.016620999202132225,1.445402979850769,33.164974212646484
26437.037109375,635.8358154296875,0.15782399475574493,0.004494000226259232,0.29471299052238464,1.0019079446792603,5.182180881500244,0.019293999299407005,1.3242379426956177,33.47713851928711
26272.294921875,682.642333984375,0.15442200005054474,0.004548000171780586,0.28303900361061096,1.002892017364502,5.136190891265869,0.01830100081861019,1.3030420541763306,33.51184844970703
27084.80859375,730.3973388671875,0.17673499882221222,0.004592000041157007,0.2479580044746399,1.0034639835357666,6.588821887969971,0.018873000517487526,1.515684962272644,35.84455871582031
27362.4375,731.5201416015625,0.19216400384902954,0.004486000165343285,0.22096200287342072,1.0033129453659058,7.519257068634033,0.018448999151587486,1.6743450164794922,38.95283126831055
28840.953125,751.6189575195312,0.18403999507427216,0.004635999910533428,0.21182799339294434,1.003383994102478,7.254300117492676,0.01813500002026558,1.5354570150375366,38.13629913330078
29001.720703125,737.8034057617188,0.18139700591564178,0.004681999795138836,0.2198459953069687,1.0037599802017212,9.292508125305176,0.017633000388741493,1.5108979940414429,37.376033782958984
29374.15234375,730.3675537109375,0.17534999549388885,0.005685000214725733,0.23744399845600128,1.0044870376586914,8.306818962097168,0.017812000587582588,1.8420840501785278,37.90501022338867
32127.267578125,774.5349731445312,0.17742300033569336,0.010614999569952488,0.2216549962759018,1.0009219646453857,9.208836555480957,0.019043000414967537,1.7992750406265259,38.24159240722656
32782.0234375,975.5076904296875,0.20499500632286072,0.009770999662578106,0.2258480042219162,1.001397967338562,10.033283233642578,0.019974999129772186,2.1617519855499268,41.14897918701172
31971.9140625,1040.2330322265625,0.2247619926929474,0.009766999632120132,0.23667700588703156,1.0012320280075073,9.469611167907715,0.0246140006929636,2.4850969314575195,40.926353454589844
33992.4296875,1100.006103515625,0.25831401348114014,0.009920000098645687,0.22675000131130219,1.0022859573364258,9.701656341552734,0.024467000737786293,2.157217025756836,41.73460006713867
36824.36328125,1207.1121826171875,0.3318980038166046,0.010464999824762344,0.2508949935436249,1.0016260147094727,10.096068382263184,0.03513500094413757,1.929216980934143,42.16595458984375
39371.04296875,1225.6781005859375,0.2999800145626068,0.00974200014024973,0.32600200176239014,0.999750018119812,9.644584655761719,0.03299900144338608,2.3727450370788574,43.44948959350586
40797.609375,1224.1971435546875,0.3055970072746277,0.009846000000834465,0.32322999835014343,1.000167965888977,9.307134628295898,0.0317390002310276,3.2198870182037354,42.39531707763672
40254.546875,1281.0772705078125,0.33297300338745117,0.010193999856710434,0.32691600918769836,1.0012439489364624,9.777765274047852,0.03351299837231636,3.3853819370269775,43.93285369873047
38356.44140625,1262.2467041015625,0.3048950135707855,0.009859999641776085,0.31833600997924805,0.9996979832649231,9.305047988891602,0.030410999432206154,3.466110944747925,42.4484748840332
35566.65625,1090.1453857421875,0.2754659950733185,0.008834999985992908,0.28890499472618103,1.0010160207748413,8.276439666748047,0.026124000549316406,3.1080899238586426,38.371360778808594
33922.9609375,1043.4345703125,0.2870030105113983,0.008062999695539474,0.2921229898929596,1.0005799531936646,8.264147758483887,0.026089999824762344,3.6133980751037598,38.111610412597656
37316.359375,1130.7393798828125,0.3136090040206909,0.008616000413894653,0.3055799901485443,1.000404953956604,10.957710266113281,0.030069999396800995,3.513782024383545,40.13593292236328
39187.328125,1218.4530029296875,0.3103959858417511,0.009397000074386597,0.2954379916191101,1.0018880367279053,14.539050102233887,0.03283099830150604,3.2781639099121094,41.79368209838867
36825.3671875,1171.8345947265625,0.3025299906730652,0.009368999861180782,0.28040599822998047,1.0012530088424683,13.212381362915039,0.03401400148868561,3.2501609325408936,40.91897964477539
36178.140625,1233.53759765625,0.35244399309158325,0.009265000000596046,0.2801879942417145,1.0007460117340088,18.180423736572266,0.03276799991726875,3.4470551013946533,43.17182540893555
35791.27734375,1230.1722412109375,0.3798519968986511,0.009066999889910221,0.2773840129375458,1.0006849765777588,16.984254837036133,0.03401999920606613,3.81813907623291,45.68461227416992
36630.07421875,1257.279541015625,0.3714280128479004,0.009170999750494957,0.2847689986228943,1.0008569955825806,16.51292610168457,0.036052998155355453,3.7955150604248047,45.353172302246094
36069.8046875,1377.2958984375,0.3691369891166687,0.009097999893128872,0.2943139970302582,1.000241994857788,16.468509674072266,0.032513998448848724,3.6418659687042236,42.7855339050293
35547.75,1382.2740478515625,0.37539398670196533,0.009060000069439411,0.2965179979801178,1.0009150505065918,17.948930740356445,0.034533001482486725,3.7235779762268066,42.60689926147461
30825.69921875,1121.5709228515625,0.3102090060710907,0.008166000247001648,0.26894599199295044,1.000412940979004,15.94483757019043,0.02860400080680847,2.9905359745025635,38.64583969116211
33005.76171875,1236.51220703125,0.34957700967788696,0.008523999713361263,0.27279898524284363,1.0014770030975342,17.161441802978516,0.03129800036549568,3.346229076385498,40.85757064819336
32067.642578125,1230.9906005859375,0.345643013715744,0.008578999899327755,0.271820992231369,1.0031369924545288,18.59819984436035,0.03397500142455101,3.5041120052337646,40.81547927856445
32289.37890625,1391.609375,0.35388100147247314,0.008727000094950199,0.2735089957714081,1.0019789934158325,17.999649047851562,0.03317699953913689,3.634411096572876,41.88160705566406
32366.392578125,1324.414794921875,0.34388598799705505,0.008383000269532204,0.269089013338089,1.0004470348358154,17.250455856323242,0.03297799825668335,3.6999809741973877,41.62370300292969
32569.849609375,1357.05810546875,0.34423398971557617,0.008255000226199627,0.26882699131965637,1.0008859634399414,17.117761611938477,0.04335999861359596,4.04734992980957,41.69473648071289
30432.546875,1253.1871337890625,0.3130800127983093,0.007482000160962343,0.2519429922103882,1.0008970499038696,15.504860877990723,0.042072001844644547,3.690587043762207,40.994876861572266
33466.09765625,1332.4921875,0.34612900018692017,0.03408399969339371,0.26412200927734375,1.0005899667739868,16.94493293762207,0.038892000913619995,3.8220720291137695,42.52910614013672
34316.38671875,1382.5228271484375,0.348131000995636,0.047162000089883804,0.2821879982948303,0.99965900182724,16.841611862182617,0.04027700051665306,3.8346760272979736,42.85234832763672
